Incident Year,Incident Month,Operator,State,FAA Region,Flight Phase,Aircraft Damage
1992,8,COMMERCIAL,MT,ANM,TAKEOFF RUN,0
1992,8,COMMERCIAL,LA,ASW,CLIMB,0
1992,8,COMMERCIAL,NH,ANE,APPROACH,0
1992,8,COMMERCIAL,NC,ASO,TAKEOFF RUN,1
1992,8,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1992,8,COMMERCIAL,IL,AGL,CLIMB,0
1992,8,COMMERCIAL,GA,ASO,APPROACH,0
1992,8,GOVERNMENT,NM,ASW,CLIMB,0
1992,8,COMMERCIAL,NE,ACE,APPROACH,0
1992,8,COMMERCIAL,LA,ASW,APPROACH,0
1992,8,COMMERCIAL,PA,AEA,LANDING ROLL,0
1992,8,COMMERCIAL,NY,AEA,CLIMB,0
1992,8,PRIVATE,IN,AGL,CLIMB,1
1992,8,COMMERCIAL,NY,AEA,CLIMB,0
1992,8,COMMERCIAL,NY,AEA,CLIMB,0
1992,9,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
1992,9,BUSINESS,VA,AEA,TAKEOFF RUN,0
1992,9,GOVERNMENT,NY,AEA,APPROACH,0
1992,9,COMMERCIAL,CA,AWP,APPROACH,0
1992,9,BUSINESS,MA,ANE,TAKEOFF RUN,1
1992,9,COMMERCIAL,OR,ANM,CLIMB,0
1992,9,PRIVATE,CT,ANE,APPROACH,0
1992,9,BUSINESS,GA,ASO,TAKEOFF RUN,0
1992,9,GOVERNMENT,OH,AGL,APPROACH,0
1992,9,GOVERNMENT,IL,AGL,APPROACH,0
1992,9,COMMERCIAL,CO,ANM,LANDING ROLL,0
1992,9,COMMERCIAL,DC,AEA,CLIMB,0
1992,9,GOVERNMENT,OH,AGL,CLIMB,0
1992,9,COMMERCIAL,NC,ASO,APPROACH,0
1992,9,BUSINESS,NJ,AEA,APPROACH,0
1992,9,COMMERCIAL,AZ,AWP,TAKEOFF RUN,1
1992,9,GOVERNMENT,NM,ASW,TAKEOFF RUN,0
1992,9,COMMERCIAL,IL,AGL,APPROACH,0
1992,9,COMMERCIAL,WI,AGL,LANDING ROLL,0
1992,9,BUSINESS,WA,ANM,APPROACH,0
1992,9,GOVERNMENT,WI,AGL,CLIMB,0
1992,9,GOVERNMENT,TX,ASW,APPROACH,0
1992,9,GOVERNMENT,IL,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,NC,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,MA,ANE,LANDING ROLL,1
1992,9,BUSINESS,NJ,AEA,TAXI,0
1992,9,COMMERCIAL,TN,ASO,CLIMB,0
1992,9,COMMERCIAL,AK,AAL,TAKEOFF RUN,0
1992,9,SHIPPING,NY,AEA,LANDING ROLL,0
1992,9,SHIPPING,AK,AAL,CLIMB,1
1992,9,COMMERCIAL,IL,AGL,CLIMB,0
1992,9,COMMERCIAL,CA,AWP,DESCENT,0
1992,9,COMMERCIAL,GA,ASO,APPROACH,0
1992,9,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
1992,9,BUSINESS,OH,AGL,APPROACH,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,GOVERNMENT,IL,AGL,APPROACH,0
1992,9,GOVERNMENT,MN,AGL,LANDING ROLL,0
1992,9,BUSINESS,NY,AEA,APPROACH,0
1992,9,COMMERCIAL,TN,ASO,APPROACH,0
1992,9,BUSINESS,MA,ANE,LANDING ROLL,0
1992,9,COMMERCIAL,TX,ASW,DESCENT,1
1992,9,COMMERCIAL,TX,ASW,DESCENT,0
1992,9,COMMERCIAL,MO,ACE,APPROACH,0
1992,9,BUSINESS,TX,ASW,LANDING ROLL,1
1992,9,COMMERCIAL,NY,AEA,CLIMB,0
1992,9,BUSINESS,MN,AGL,LANDING ROLL,1
1992,9,COMMERCIAL,MI,AGL,APPROACH,0
1992,9,PRIVATE,CA,AWP,CLIMB,0
1992,9,COMMERCIAL,ME,ANE,APPROACH,1
1992,9,COMMERCIAL,DC,AEA,APPROACH,1
1992,9,COMMERCIAL,DC,AEA,APPROACH,0
1992,9,PRIVATE,FL,ASO,APPROACH,0
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,1
1992,9,GOVERNMENT,NM,ASW,TAKEOFF RUN,0
1992,9,COMMERCIAL,AR,ASW,CLIMB,0
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1992,9,BUSINESS,FL,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,MD,AEA,APPROACH,1
1992,9,COMMERCIAL,GA,ASO,LANDING ROLL,0
1992,9,COMMERCIAL,UT,ANM,APPROACH,1
1992,9,COMMERCIAL,IL,AGL,CLIMB,0
1992,9,COMMERCIAL,PA,AEA,APPROACH,0
1992,9,BUSINESS,MA,ANE,APPROACH,0
1992,9,COMMERCIAL,MD,AEA,TAKEOFF RUN,0
1992,9,COMMERCIAL,NV,AWP,CLIMB,0
1992,9,COMMERCIAL,GA,ASO,LANDING ROLL,0
1992,9,COMMERCIAL,PA,AEA,CLIMB,0
1992,9,COMMERCIAL,NC,ASO,APPROACH,0
1992,9,COMMERCIAL,GA,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,KY,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,GA,ASO,LANDING ROLL,0
1992,9,COMMERCIAL,GA,ASO,APPROACH,0
1992,9,COMMERCIAL,VT,ANE,TAKEOFF RUN,0
1992,9,PRIVATE,NJ,AEA,APPROACH,0
1992,9,COMMERCIAL,NJ,AEA,APPROACH,0
1992,9,COMMERCIAL,FL,ASO,CLIMB,0
1992,9,COMMERCIAL,WV,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,KS,ACE,TAKEOFF RUN,0
1992,9,GOVERNMENT,NM,ASW,APPROACH,0
1992,9,PRIVATE,CA,AWP,APPROACH,0
1992,9,GOVERNMENT,TX,ASW,TAKEOFF RUN,0
1992,9,COMMERCIAL,TN,ASO,DESCENT,0
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,TN,ASO,CLIMB,0
1992,9,COMMERCIAL,TN,ASO,APPROACH,0
1992,9,COMMERCIAL,IL,AGL,CLIMB,0
1992,9,BUSINESS,NY,AEA,APPROACH,0
1992,9,COMMERCIAL,KY,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,HI,AWP,LANDING ROLL,0
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1992,9,GOVERNMENT,FL,ASO,TAKEOFF RUN,0
1992,9,BUSINESS,IL,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,KY,ASO,LANDING ROLL,0
1992,9,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,NC,ASO,CLIMB,0
1992,9,PRIVATE,NC,ASO,TAKEOFF RUN,1
1992,9,GOVERNMENT,NM,ASW,TAKEOFF RUN,0
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,CA,AWP,APPROACH,1
1992,9,COMMERCIAL,KY,ASO,TAKEOFF RUN,0
1992,9,BUSINESS,CA,AWP,CLIMB,0
1992,9,COMMERCIAL,VA,AEA,DESCENT,0
1992,9,COMMERCIAL,NC,ASO,APPROACH,0
1992,9,COMMERCIAL,PA,AEA,APPROACH,0
1992,9,SHIPPING,KY,ASO,APPROACH,0
1992,9,COMMERCIAL,ME,ANE,TAKEOFF RUN,0
1992,9,SHIPPING,TX,ASW,LANDING ROLL,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,GOVERNMENT,IL,AGL,APPROACH,0
1992,9,GOVERNMENT,MN,AGL,APPROACH,0
1992,9,GOVERNMENT,AZ,AWP,CLIMB,1
1992,9,COMMERCIAL,NJ,AEA,APPROACH,0
1992,9,COMMERCIAL,DC,AEA,APPROACH,0
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,BUSINESS,CA,AWP,APPROACH,0
1992,9,COMMERCIAL,IA,ACE,CLIMB,0
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,COMMERCIAL,TX,ASW,CLIMB,0
1992,9,GOVERNMENT,AZ,AWP,CLIMB,0
1992,9,PRIVATE,CT,ANE,LANDING ROLL,0
1992,9,COMMERCIAL,NJ,AEA,APPROACH,0
1992,9,COMMERCIAL,NJ,AEA,APPROACH,0
1992,9,COMMERCIAL,NJ,AEA,APPROACH,0
1992,9,COMMERCIAL,TN,ASO,APPROACH,0
1992,9,COMMERCIAL,TN,ASO,CLIMB,0
1992,9,GOVERNMENT,TX,ASW,LANDING ROLL,0
1992,9,COMMERCIAL,TN,ASO,APPROACH,0
1992,9,COMMERCIAL,AR,ASW,APPROACH,0
1992,9,COMMERCIAL,IA,ACE,CLIMB,0
1992,9,GOVERNMENT,PA,AEA,APPROACH,1
1992,9,PRIVATE,TX,ASW,LANDING ROLL,0
1992,9,COMMERCIAL,MA,ANE,TAKEOFF RUN,0
1992,9,PRIVATE,CT,ANE,APPROACH,0
1992,9,COMMERCIAL,AK,AAL,APPROACH,0
1992,9,BUSINESS,CO,ANM,TAKEOFF RUN,0
1992,9,BUSINESS,TX,ASW,CLIMB,0
1992,9,COMMERCIAL,CA,AWP,LANDING ROLL,0
1992,9,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,WI,AGL,APPROACH,0
1992,9,COMMERCIAL,DC,AEA,CLIMB,0
1992,9,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1992,9,PRIVATE,CA,AWP,CLIMB,0
1992,9,BUSINESS,NY,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,CA,AWP,CLIMB,0
1992,9,COMMERCIAL,NC,ASO,APPROACH,0
1992,9,BUSINESS,AR,ASW,TAKEOFF RUN,1
1992,9,COMMERCIAL,NC,ASO,CLIMB,0
1992,9,COMMERCIAL,OH,AGL,LANDING ROLL,0
1992,9,BUSINESS,NY,AEA,TAKEOFF RUN,0
1992,9,GOVERNMENT,CA,AWP,TAKEOFF RUN,0
1992,9,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
1992,9,COMMERCIAL,CA,AWP,DESCENT,0
1992,9,COMMERCIAL,UT,ANM,APPROACH,0
1992,9,COMMERCIAL,VA,AEA,APPROACH,0
1992,9,COMMERCIAL,FL,ASO,CLIMB,0
1992,9,COMMERCIAL,LA,ASW,TAKEOFF RUN,0
1992,9,GOVERNMENT,SD,AGL,CLIMB,0
1992,9,GOVERNMENT,OH,AGL,TAKEOFF RUN,0
1992,9,BUSINESS,OH,AGL,APPROACH,0
1992,9,GOVERNMENT,WV,AEA,APPROACH,0
1992,9,GOVERNMENT,AZ,AWP,APPROACH,0
1992,9,BUSINESS,MI,AGL,TAKEOFF RUN,0
1992,9,BUSINESS,OH,AGL,LANDING ROLL,1
1992,9,COMMERCIAL,VA,AEA,APPROACH,0
1992,9,COMMERCIAL,IL,AGL,APPROACH,0
1992,9,BUSINESS,CA,AWP,APPROACH,0
1992,9,COMMERCIAL,CA,AWP,APPROACH,0
1992,9,COMMERCIAL,FL,ASO,LANDING ROLL,0
1992,9,GOVERNMENT,IL,AGL,LANDING ROLL,0
1992,9,GOVERNMENT,WV,AEA,CLIMB,0
1992,9,BUSINESS,NY,AEA,LANDING ROLL,1
1992,9,BUSINESS,CA,AWP,APPROACH,0
1992,9,COMMERCIAL,WI,AGL,LANDING ROLL,0
1992,9,GOVERNMENT,TX,ASW,TAKEOFF RUN,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,GOVERNMENT,IL,AGL,APPROACH,0
1992,9,COMMERCIAL,FL,ASO,APPROACH,0
1992,9,COMMERCIAL,WI,AGL,APPROACH,0
1992,9,COMMERCIAL,OK,ASW,CLIMB,0
1992,9,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,IL,AGL,APPROACH,0
1992,9,GOVERNMENT,MN,AGL,CLIMB,1
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,GOVERNMENT,FL,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,PA,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,IA,ACE,APPROACH,0
1992,9,COMMERCIAL,WI,AGL,APPROACH,0
1992,9,COMMERCIAL,PA,AEA,APPROACH,0
1992,9,COMMERCIAL,NE,ACE,APPROACH,0
1992,9,COMMERCIAL,WI,AGL,TAXI,0
1992,9,PRIVATE,ID,ANM,LANDING ROLL,1
1992,9,BUSINESS,IN,AGL,APPROACH,1
1992,9,COMMERCIAL,OH,AGL,CLIMB,1
1992,9,COMMERCIAL,MD,AEA,APPROACH,0
1992,9,COMMERCIAL,FL,ASO,CLIMB,1
1992,9,COMMERCIAL,ME,ANE,TAKEOFF RUN,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,OK,ASW,CLIMB,0
1992,9,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,BUSINESS,MA,ANE,APPROACH,0
1992,9,PRIVATE,AL,ASO,CLIMB,0
1992,9,COMMERCIAL,WI,AGL,CLIMB,0
1992,9,COMMERCIAL,KY,ASO,CLIMB,0
1992,9,COMMERCIAL,CA,AWP,LANDING ROLL,0
1992,9,GOVERNMENT,MN,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,GA,ASO,LANDING ROLL,0
1992,9,COMMERCIAL,DC,AEA,TAKEOFF RUN,0
1992,9,COMMERCIAL,NC,ASO,APPROACH,0
1992,9,PRIVATE,PA,AEA,LANDING ROLL,1
1992,9,PRIVATE,MD,AEA,APPROACH,0
1992,9,COMMERCIAL,MO,ACE,CLIMB,0
1992,9,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,1
1992,9,COMMERCIAL,ME,ANE,APPROACH,0
1992,9,PRIVATE,NJ,AEA,CLIMB,0
1992,9,COMMERCIAL,CA,AWP,CLIMB,0
1992,9,GOVERNMENT,TX,ASW,APPROACH,0
1992,9,BUSINESS,SC,ASO,APPROACH,1
1992,9,COMMERCIAL,CA,AWP,APPROACH,1
1992,9,BUSINESS,SC,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,IA,ACE,TAKEOFF RUN,0
1992,9,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
1992,9,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
1992,9,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1992,9,SHIPPING,KY,ASO,APPROACH,0
1992,9,COMMERCIAL,NY,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,AK,AAL,TAKEOFF RUN,0
1992,9,GOVERNMENT,WV,AEA,CLIMB,0
1992,9,GOVERNMENT,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,NY,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,IL,AGL,APPROACH,0
1992,9,COMMERCIAL,TX,ASW,LANDING ROLL,0
1992,9,COMMERCIAL,FL,ASO,APPROACH,0
1992,9,BUSINESS,CT,ANE,CLIMB,0
1992,9,COMMERCIAL,TX,ASW,CLIMB,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,TN,ASO,APPROACH,0
1992,9,BUSINESS,CA,AWP,CLIMB,0
1992,9,BUSINESS,MO,ACE,CLIMB,1
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,TN,ASO,LANDING ROLL,0
1992,9,COMMERCIAL,NC,ASO,APPROACH,0
1992,9,GOVERNMENT,FL,ASO,APPROACH,0
1992,9,COMMERCIAL,MD,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,NY,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,MS,ASO,APPROACH,0
1992,9,COMMERCIAL,TN,ASO,CLIMB,0
1992,9,BUSINESS,FL,ASO,CLIMB,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,GOVERNMENT,TN,ASO,CLIMB,0
1992,9,COMMERCIAL,KY,ASO,APPROACH,0
1992,9,COMMERCIAL,NE,ACE,APPROACH,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,GOVERNMENT,TN,ASO,APPROACH,0
1992,9,BUSINESS,TX,ASW,CLIMB,1
1992,9,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1992,9,COMMERCIAL,IA,ACE,TAKEOFF RUN,0
1992,9,BUSINESS,NE,ACE,LANDING ROLL,0
1992,9,COMMERCIAL,LA,ASW,TAKEOFF RUN,0
1992,9,COMMERCIAL,KY,ASO,APPROACH,0
1992,9,COMMERCIAL,LA,ASW,APPROACH,0
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,CO,ANM,CLIMB,1
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,BUSINESS,CA,AWP,LANDING ROLL,0
1992,9,COMMERCIAL,CO,ANM,APPROACH,0
1992,9,COMMERCIAL,UT,ANM,TAKEOFF RUN,0
1992,9,COMMERCIAL,UT,ANM,LANDING ROLL,0
1992,9,COMMERCIAL,CA,AWP,LANDING ROLL,0
1992,9,COMMERCIAL,NE,ACE,DESCENT,0
1992,9,BUSINESS,NY,AEA,APPROACH,0
1992,9,COMMERCIAL,MN,AGL,APPROACH,1
1992,9,COMMERCIAL,MI,AGL,CLIMB,0
1992,9,COMMERCIAL,FL,ASO,LANDING ROLL,0
1992,9,GOVERNMENT,TX,ASW,LANDING ROLL,0
1992,9,COMMERCIAL,TX,ASW,DESCENT,0
1992,9,BUSINESS,OH,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,FL,ASO,APPROACH,0
1992,9,COMMERCIAL,MN,AGL,APPROACH,1
1992,9,COMMERCIAL,TX,ASW,DESCENT,0
1992,9,COMMERCIAL,IN,AGL,CLIMB,0
1992,9,COMMERCIAL,VA,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,OH,AGL,LANDING ROLL,0
1992,9,COMMERCIAL,TN,ASO,CLIMB,0
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,MN,AGL,APPROACH,1
1992,9,COMMERCIAL,MI,AGL,CLIMB,0
1992,9,COMMERCIAL,NY,AEA,APPROACH,0
1992,9,PRIVATE,VA,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,TX,ASW,CLIMB,0
1992,9,COMMERCIAL,WI,AGL,CLIMB,0
1992,9,COMMERCIAL,IA,ACE,TAKEOFF RUN,0
1992,9,GOVERNMENT,TX,ASW,LANDING ROLL,0
1992,9,COMMERCIAL,OH,AGL,LANDING ROLL,0
1992,9,COMMERCIAL,IL,AGL,APPROACH,0
1992,9,COMMERCIAL,WI,AGL,LANDING ROLL,0
1992,9,COMMERCIAL,TN,ASO,APPROACH,0
1992,9,COMMERCIAL,NY,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,AL,ASO,APPROACH,0
1992,9,COMMERCIAL,MA,ANE,APPROACH,0
1992,9,BUSINESS,FL,ASO,APPROACH,0
1992,9,COMMERCIAL,IL,AGL,CLIMB,0
1992,9,COMMERCIAL,NY,AEA,LANDING ROLL,0
1992,9,COMMERCIAL,NJ,AEA,APPROACH,0
1992,9,GOVERNMENT,AZ,AWP,TAKEOFF RUN,1
1992,9,COMMERCIAL,MO,ACE,APPROACH,0
1992,9,COMMERCIAL,FL,ASO,APPROACH,0
1992,9,COMMERCIAL,AR,ASW,APPROACH,0
1992,9,BUSINESS,CO,ANM,APPROACH,1
1992,9,COMMERCIAL,IL,AGL,TAKEOFF RUN,1
1992,9,COMMERCIAL,GA,ASO,CLIMB,0
1992,9,COMMERCIAL,FL,ASO,APPROACH,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,TX,ASW,APPROACH,0
1992,9,COMMERCIAL,DC,AEA,CLIMB,0
1992,9,COMMERCIAL,SC,ASO,APPROACH,0
1992,9,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1992,9,COMMERCIAL,NY,AEA,DESCENT,0
1992,9,BUSINESS,GA,ASO,TAKEOFF RUN,1
1992,9,GOVERNMENT,MN,AGL,TAKEOFF RUN,0
1992,9,COMMERCIAL,FL,ASO,APPROACH,0
1992,10,GOVERNMENT,TN,ASO,CLIMB,0
1992,10,COMMERCIAL,FL,ASO,APPROACH,0
1992,10,GOVERNMENT,TX,ASW,LANDING ROLL,1
1992,10,COMMERCIAL,CA,AWP,APPROACH,0
1992,10,GOVERNMENT,IL,AGL,CLIMB,0
1992,10,GOVERNMENT,NE,ACE,LANDING ROLL,0
1992,10,COMMERCIAL,VA,AEA,APPROACH,0
1992,10,BUSINESS,ID,ANM,CLIMB,1
1992,10,COMMERCIAL,AZ,AWP,CLIMB,0
1992,10,COMMERCIAL,MN,AGL,APPROACH,0
1992,10,COMMERCIAL,ME,ANE,LANDING ROLL,0
1992,10,COMMERCIAL,TX,ASW,CLIMB,0
1992,10,COMMERCIAL,NC,ASO,APPROACH,0
1992,10,COMMERCIAL,TX,ASW,DESCENT,0
1992,10,COMMERCIAL,NM,ASW,APPROACH,0
1992,10,GOVERNMENT,TN,ASO,APPROACH,0
1992,10,COMMERCIAL,DC,AEA,APPROACH,0
1992,10,BUSINESS,IN,AGL,CLIMB,0
1992,10,COMMERCIAL,IL,AGL,TAKEOFF RUN,1
1992,10,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
1992,10,SHIPPING,OR,ANM,APPROACH,0
1992,10,BUSINESS,TN,ASO,APPROACH,0
1992,10,COMMERCIAL,AL,ASO,CLIMB,0
1992,10,GOVERNMENT,ME,ANE,TAKEOFF RUN,0
1992,10,COMMERCIAL,TX,ASW,DESCENT,0
1992,10,COMMERCIAL,DC,AEA,APPROACH,0
1992,10,COMMERCIAL,IL,AGL,LANDING ROLL,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,IL,AGL,APPROACH,0
1992,10,COMMERCIAL,NC,ASO,APPROACH,0
1992,10,COMMERCIAL,LA,ASW,LANDING ROLL,0
1992,10,PRIVATE,CO,ANM,APPROACH,1
1992,10,GOVERNMENT,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,PA,AEA,APPROACH,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,SHIPPING,UT,ANM,DESCENT,0
1992,10,COMMERCIAL,OK,ASW,DESCENT,0
1992,10,COMMERCIAL,NC,ASO,CLIMB,0
1992,10,GOVERNMENT,OR,ANM,APPROACH,0
1992,10,COMMERCIAL,VA,AEA,APPROACH,0
1992,10,COMMERCIAL,TN,ASO,CLIMB,0
1992,10,COMMERCIAL,KY,ASO,TAKEOFF RUN,0
1992,10,COMMERCIAL,FL,ASO,APPROACH,0
1992,10,SHIPPING,UT,ANM,CLIMB,1
1992,10,COMMERCIAL,NC,ASO,DESCENT,1
1992,10,COMMERCIAL,NY,AEA,TAKEOFF RUN,0
1992,10,COMMERCIAL,NY,AEA,APPROACH,0
1992,10,COMMERCIAL,TN,ASO,APPROACH,0
1992,10,COMMERCIAL,GA,ASO,APPROACH,0
1992,10,GOVERNMENT,MS,ASO,APPROACH,0
1992,10,COMMERCIAL,CA,AWP,APPROACH,0
1992,10,COMMERCIAL,LA,ASW,LANDING ROLL,0
1992,10,COMMERCIAL,MA,ANE,LANDING ROLL,0
1992,10,COMMERCIAL,LA,ASW,TAKEOFF RUN,1
1992,10,COMMERCIAL,LA,ASW,CLIMB,0
1992,10,SHIPPING,UT,ANM,DESCENT,0
1992,10,GOVERNMENT,AR,ASW,APPROACH,0
1992,10,COMMERCIAL,WI,AGL,APPROACH,0
1992,10,COMMERCIAL,KY,ASO,APPROACH,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,GOVERNMENT,SC,ASO,APPROACH,0
1992,10,BUSINESS,OH,AGL,CLIMB,0
1992,10,COMMERCIAL,FL,ASO,CLIMB,0
1992,10,GOVERNMENT,TX,ASW,LANDING ROLL,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,CA,AWP,LANDING ROLL,0
1992,10,COMMERCIAL,NY,AEA,LANDING ROLL,1
1992,10,COMMERCIAL,IN,AGL,CLIMB,0
1992,10,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1992,10,COMMERCIAL,TX,ASW,DESCENT,0
1992,10,COMMERCIAL,NC,ASO,TAKEOFF RUN,0
1992,10,COMMERCIAL,PA,AEA,APPROACH,0
1992,10,GOVERNMENT,CA,AWP,APPROACH,0
1992,10,SHIPPING,TN,ASO,APPROACH,0
1992,10,COMMERCIAL,MN,AGL,APPROACH,0
1992,10,COMMERCIAL,NY,AEA,CLIMB,0
1992,10,GOVERNMENT,TX,ASW,LANDING ROLL,0
1992,10,COMMERCIAL,HI,AWP,TAKEOFF RUN,1
1992,10,BUSINESS,AZ,AWP,LANDING ROLL,1
1992,10,COMMERCIAL,GA,ASO,APPROACH,0
1992,10,GOVERNMENT,NM,ASW,TAKEOFF RUN,0
1992,10,PRIVATE,VA,AEA,CLIMB,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,KY,ASO,CLIMB,0
1992,10,BUSINESS,NY,AEA,LANDING ROLL,0
1992,10,COMMERCIAL,KY,ASO,APPROACH,0
1992,10,BUSINESS,FL,ASO,TAKEOFF RUN,0
1992,10,PRIVATE,WV,AEA,LANDING ROLL,1
1992,10,COMMERCIAL,NY,AEA,LANDING ROLL,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,BUSINESS,FL,ASO,CLIMB,0
1992,10,COMMERCIAL,NC,ASO,APPROACH,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,TN,ASO,APPROACH,0
1992,10,COMMERCIAL,VA,AEA,TAKEOFF RUN,0
1992,10,COMMERCIAL,TX,ASW,DESCENT,0
1992,10,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
1992,10,COMMERCIAL,IN,AGL,CLIMB,0
1992,10,PRIVATE,MN,AGL,APPROACH,0
1992,10,COMMERCIAL,IL,AGL,APPROACH,0
1992,10,COMMERCIAL,MA,ANE,APPROACH,0
1992,10,COMMERCIAL,NC,ASO,APPROACH,0
1992,10,PRIVATE,MI,AGL,APPROACH,1
1992,10,COMMERCIAL,TN,ASO,LANDING ROLL,0
1992,10,COMMERCIAL,NC,ASO,CLIMB,1
1992,10,BUSINESS,MN,AGL,APPROACH,0
1992,10,COMMERCIAL,LA,ASW,APPROACH,0
1992,10,COMMERCIAL,VA,AEA,LANDING ROLL,0
1992,10,BUSINESS,FL,ASO,TAKEOFF RUN,1
1992,10,BUSINESS,NJ,AEA,CLIMB,0
1992,10,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
1992,10,COMMERCIAL,KY,ASO,TAKEOFF RUN,0
1992,10,COMMERCIAL,IL,AGL,LANDING ROLL,0
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,ME,ANE,CLIMB,1
1992,10,COMMERCIAL,TX,ASW,APPROACH,0
1992,10,COMMERCIAL,NY,AEA,CLIMB,0
1992,10,SHIPPING,TN,ASO,CLIMB,0
1992,10,BUSINESS,NY,AEA,TAKEOFF RUN,0
