Incident Year,Incident Month,Region,FAA Region,Operator,Flight Phase,Aircraft Damage
1990,7,WEST,AWP,GOVERNMENT,TAKEOFF RUN,0
1990,10,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
1990,8,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
1990,12,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
1990,7,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,0
1990,9,WEST,AWP,COMMERCIAL,LANDING ROLL,0
1990,7,SOUTHWEST,AWP,GOVERNMENT,CLIMB,0
1990,8,SOUTHEAST,ASO,SHIPPING,APPROACH,0
1990,3,SOUTHWEST,ASW,GOVERNMENT,APPROACH,0
1990,9,SOUTHWEST,ASW,GOVERNMENT,TAKEOFF RUN,0
1990,4,WEST,AWP,COMMERCIAL,TAKEOFF RUN,0
1990,9,SOUTHWEST,AWP,BUSINESS,CLIMB,0
1990,11,WEST,ANM,BUSINESS,CLIMB,0
1990,10,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
1990,5,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
1990,10,NORTHEAST,ANE,COMMERCIAL,TAKEOFF RUN,0
1990,5,MIDWEST,ACE,COMMERCIAL,CLIMB,0
1990,10,NORTHEAST,ANE,COMMERCIAL,TAKEOFF RUN,0
1990,9,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
1990,6,WEST,AWP,COMMERCIAL,APPROACH,0
1990,9,SOUTHEAST,ASO,PRIVATE,TAKEOFF RUN,0
1990,7,SOUTHWEST,ASW,COMMERCIAL,CLIMB,0
1990,8,WEST,AWP,COMMERCIAL,APPROACH,0
1990,7,SOUTHEAST,ASO,COMMERCIAL,CLIMB,0
1990,11,NORTHEAST,ANE,COMMERCIAL,LANDING ROLL,0
1990,11,MIDWEST,AGL,COMMERCIAL,APPROACH,0
1990,5,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,0
1990,6,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,0
1990,9,WEST,ANM,BUSINESS,CLIMB,0
1990,7,SOUTHEAST,ASO,PRIVATE,APPROACH,0
1991,1,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,1,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
1991,1,WEST,AWP,COMMERCIAL,LANDING ROLL,1
1991,1,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
1991,1,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,1,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,1,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,1,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
1991,1,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
1991,1,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
1991,1,WEST,ANM,COMMERCIAL,APPROACH,1
1991,1,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
1991,1,WEST,ANM,COMMERCIAL,APPROACH,1
1991,1,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,1,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
1991,1,NORTHEAST,AEA,BUSINESS,LANDING ROLL,1
1991,1,SOUTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,2,SOUTHEAST,ASW,GOVERNMENT,LANDING ROLL,1
1991,2,WEST,ANM,GOVERNMENT,TAKEOFF RUN,1
1991,2,SOUTHEAST,AEA,BUSINESS,APPROACH,1
1991,2,WEST,AWP,BUSINESS,LANDING ROLL,1
1991,2,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,2,SOUTHWEST,ASW,BUSINESS,APPROACH,1
1991,2,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,2,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,2,MIDWEST,AGL,PRIVATE,APPROACH,1
1991,2,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,2,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
1991,2,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,2,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,2,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,2,WEST,AWP,COMMERCIAL,APPROACH,1
1991,2,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,1
1991,2,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,2,MIDWEST,AGL,BUSINESS,APPROACH,1
1991,3,SOUTHEAST,ASW,BUSINESS,LANDING ROLL,1
1991,3,SOUTHWEST,ASW,COMMERCIAL,TAKEOFF RUN,1
1991,3,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,3,MIDWEST,ACE,COMMERCIAL,APPROACH,1
1991,3,WEST,ANM,BUSINESS,APPROACH,1
1991,3,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,3,SOUTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,3,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,3,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,3,WEST,AWP,COMMERCIAL,CLIMB,1
1991,3,SOUTHWEST,AWP,GOVERNMENT,APPROACH,1
1991,3,WEST,AWP,COMMERCIAL,DESCENT,1
1991,3,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
1991,3,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,3,NORTHEAST,AEA,PRIVATE,DESCENT,1
1991,3,WEST,AAL,COMMERCIAL,APPROACH,1
1991,3,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,3,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,3,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,3,WEST,AWP,BUSINESS,CLIMB,1
1991,3,SOUTHEAST,ASO,PRIVATE,APPROACH,1
1991,3,SOUTHWEST,AWP,GOVERNMENT,CLIMB,1
1991,3,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
1991,3,MIDWEST,ACE,COMMERCIAL,APPROACH,1
1991,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,3,NORTHEAST,AEA,COMMERCIAL,DESCENT,1
1991,3,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
1991,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,3,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,3,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,3,MIDWEST,AGL,BUSINESS,APPROACH,1
1991,4,WEST,AWP,COMMERCIAL,APPROACH,1
1991,4,MIDWEST,AGL,BUSINESS,DESCENT,1
1991,4,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
1991,4,MIDWEST,AGL,COMMERCIAL,APPROACH,1
1991,4,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,4,SOUTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,4,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,4,SOUTHWEST,ASW,BUSINESS,CLIMB,1
1991,4,WEST,AWP,COMMERCIAL,APPROACH,1
1991,4,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,4,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
1991,4,WEST,AWP,COMMERCIAL,APPROACH,1
1991,4,NORTHEAST,AEA,BUSINESS,APPROACH,1
1991,4,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,4,MIDWEST,AGL,GOVERNMENT,APPROACH,1
1991,4,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
1991,4,WEST,AWP,BUSINESS,CLIMB,1
1991,4,MIDWEST,AGL,COMMERCIAL,APPROACH,1
1991,4,SOUTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,4,WEST,AWP,COMMERCIAL,DESCENT,1
1991,4,SOUTHEAST,AEA,BUSINESS,TAKEOFF RUN,1
1991,4,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
1991,4,WEST,AWP,COMMERCIAL,CLIMB,1
1991,4,MIDWEST,AGL,BUSINESS,DESCENT,1
1991,4,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,4,WEST,AWP,COMMERCIAL,APPROACH,1
1991,4,NORTHEAST,AEA,BUSINESS,APPROACH,1
1991,4,SOUTHEAST,AEA,SHIPPING,TAKEOFF RUN,1
1991,5,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
1991,5,NORTHEAST,AEA,SHIPPING,APPROACH,1
1991,5,WEST,AWP,COMMERCIAL,APPROACH,1
1991,5,NORTHEAST,ANE,COMMERCIAL,TAKEOFF RUN,1
1991,5,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,5,WEST,ANM,COMMERCIAL,LOCAL,1
1991,5,NORTHEAST,AEA,SHIPPING,LANDING ROLL,1
1991,5,WEST,AWP,SHIPPING,DESCENT,1
1991,5,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,5,MIDWEST,AGL,PRIVATE,CLIMB,1
1991,5,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,5,WEST,ANM,COMMERCIAL,CLIMB,1
1991,5,SOUTHWEST,ASW,COMMERCIAL,TAKEOFF RUN,1
1991,5,NORTHEAST,AEA,BUSINESS,LANDING ROLL,1
1991,5,WEST,ANM,COMMERCIAL,APPROACH,1
1991,5,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,5,NORTHEAST,AEA,PRIVATE,TAKEOFF RUN,1
1991,5,MIDWEST,AGL,BUSINESS,LANDING ROLL,1
1991,5,WEST,AWP,BUSINESS,APPROACH,1
1991,5,SOUTHWEST,ASW,GOVERNMENT,CLIMB,1
1991,5,NORTHEAST,ANE,BUSINESS,CLIMB,1
1991,5,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,5,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,6,NORTHEAST,ANE,COMMERCIAL,APPROACH,1
1991,6,MIDWEST,ACE,COMMERCIAL,CLIMB,1
1991,6,MIDWEST,AGL,PRIVATE,DESCENT,1
1991,6,SOUTHEAST,ASO,BUSINESS,CLIMB,1
1991,6,SOUTHEAST,ASO,BUSINESS,CLIMB,1
1991,6,SOUTHWEST,ASW,GOVERNMENT,TAKEOFF RUN,1
1991,6,MIDWEST,ACE,COMMERCIAL,CLIMB,1
1991,6,NORTHEAST,AEA,SHIPPING,LANDING ROLL,1
1991,6,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,6,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
1991,6,SOUTHEAST,ASO,GOVERNMENT,APPROACH,1
1991,6,MIDWEST,AGL,BUSINESS,TAXI,1
1991,7,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,1
1991,7,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,7,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
1991,7,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,7,MIDWEST,AGL,BUSINESS,LANDING ROLL,1
1991,7,WEST,ANM,COMMERCIAL,CLIMB,1
1991,7,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,1
1991,7,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,7,SOUTHEAST,ASW,PRIVATE,APPROACH,1
1991,7,SOUTHEAST,ASO,PRIVATE,LANDING ROLL,1
1991,7,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
1991,7,WEST,ANM,PRIVATE,LANDING ROLL,1
1991,7,SOUTHEAST,ASO,PRIVATE,LANDING ROLL,1
1991,7,MIDWEST,AGL,GOVERNMENT,TAKEOFF RUN,1
1991,7,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,7,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,7,MIDWEST,AGL,COMMERCIAL,APPROACH,1
1991,7,MIDWEST,AGL,GOVERNMENT,APPROACH,1
1991,7,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,8,SOUTHEAST,ASO,PRIVATE,LANDING ROLL,1
1991,8,MIDWEST,AGL,PRIVATE,LANDING ROLL,1
1991,8,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
1991,8,WEST,AWP,COMMERCIAL,APPROACH,1
1991,8,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
1991,8,NORTHEAST,AEA,BUSINESS,APPROACH,1
1991,8,SOUTHEAST,ASO,BUSINESS,TAKEOFF RUN,1
1991,8,NORTHEAST,AEA,BUSINESS,TAKEOFF RUN,1
1991,8,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,8,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,8,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
1991,8,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
1991,8,WEST,AWP,BUSINESS,APPROACH,1
1991,8,WEST,AWP,PRIVATE,TAKEOFF RUN,1
1991,8,NORTHEAST,AEA,BUSINESS,DESCENT,1
1991,8,WEST,AWP,COMMERCIAL,CLIMB,1
1991,8,MIDWEST,ACE,BUSINESS,TAKEOFF RUN,1
1991,8,MIDWEST,AGL,PRIVATE,CLIMB,1
1991,8,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
1991,8,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,8,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,8,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,8,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,8,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,8,MIDWEST,AGL,SHIPPING,LANDING ROLL,1
1991,8,WEST,AWP,BUSINESS,DESCENT,1
1991,8,SOUTHWEST,ASW,PRIVATE,CLIMB,1
1991,8,SOUTHEAST,AEA,BUSINESS,CLIMB,1
1991,8,WEST,ANM,PRIVATE,CLIMB,1
1991,8,SOUTHEAST,ASO,BUSINESS,TAKEOFF RUN,1
1991,8,WEST,AWP,COMMERCIAL,DESCENT,1
1991,8,MIDWEST,AGL,COMMERCIAL,APPROACH,1
1991,8,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,8,SOUTHEAST,ASO,GOVERNMENT,APPROACH,1
1991,9,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,9,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
1991,9,NORTHEAST,AEA,COMMERCIAL,DESCENT,1
1991,9,WEST,ANM,PRIVATE,CLIMB,1
1991,9,SOUTHEAST,ASO,GOVERNMENT,APPROACH,1
1991,9,SOUTHEAST,ASO,GOVERNMENT,CLIMB,1
1991,9,SOUTHEAST,ASO,GOVERNMENT,APPROACH,1
1991,9,SOUTHEAST,AEA,BUSINESS,APPROACH,1
1991,9,SOUTHWEST,ASW,GOVERNMENT,TAKEOFF RUN,1
1991,9,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,9,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,9,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,9,SOUTHEAST,ASO,PRIVATE,CLIMB,1
1991,9,SOUTHEAST,AEA,PRIVATE,LANDING ROLL,1
1991,9,NORTHEAST,AEA,COMMERCIAL,DESCENT,1
1991,9,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
1991,9,SOUTHEAST,AEA,PRIVATE,CLIMB,1
1991,9,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,9,MIDWEST,AGL,COMMERCIAL,APPROACH,1
1991,9,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,9,SOUTHEAST,AEA,COMMERCIAL,DESCENT,1
1991,9,SOUTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,9,SOUTHEAST,AEA,BUSINESS,CLIMB,1
1991,9,NORTHEAST,AEA,BUSINESS,LANDING ROLL,1
1991,9,NORTHEAST,ANE,PRIVATE,TAKEOFF RUN,1
1991,9,WEST,AWP,BUSINESS,LANDING ROLL,1
1991,9,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,9,SOUTHEAST,ASO,PRIVATE,APPROACH,1
1991,9,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,9,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
1991,9,SOUTHEAST,ASW,GOVERNMENT,APPROACH,1
1991,9,NORTHEAST,ANE,BUSINESS,TAKEOFF RUN,1
1991,9,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
1991,9,NORTHEAST,AEA,BUSINESS,APPROACH,1
1991,9,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,9,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
1991,9,NORTHEAST,ANE,BUSINESS,APPROACH,1
1991,9,WEST,ANM,COMMERCIAL,APPROACH,1
1991,9,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
1991,9,MIDWEST,AGL,BUSINESS,LANDING ROLL,1
1991,10,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,10,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,10,SOUTHEAST,ASO,GOVERNMENT,CLIMB,1
1991,10,SOUTHWEST,ASW,BUSINESS,APPROACH,1
1991,10,MIDWEST,ACE,COMMERCIAL,DESCENT,1
1991,10,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,10,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,10,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,10,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,10,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
1991,10,SOUTHWEST,ASW,GOVERNMENT,TAKEOFF RUN,1
1991,10,MIDWEST,ACE,GOVERNMENT,APPROACH,1
1991,10,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
1991,10,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,10,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,10,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,10,MIDWEST,AGL,GOVERNMENT,APPROACH,1
1991,10,NORTHEAST,AEA,BUSINESS,CLIMB,1
1991,10,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,10,MIDWEST,ACE,BUSINESS,APPROACH,1
1991,10,WEST,AWP,COMMERCIAL,APPROACH,1
1991,10,WEST,ANM,COMMERCIAL,APPROACH,1
1991,10,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,1
1991,10,MIDWEST,AGL,BUSINESS,CLIMB,1
1991,10,MIDWEST,AGL,COMMERCIAL,CLIMB,1
1991,10,SOUTHEAST,ASW,COMMERCIAL,CLIMB,1
1991,10,SOUTHEAST,ASW,GOVERNMENT,APPROACH,1
1991,10,MIDWEST,ACE,COMMERCIAL,TAKEOFF RUN,1
1991,10,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,10,NORTHEAST,ANE,BUSINESS,TAKEOFF RUN,1
1991,10,SOUTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,10,SOUTHWEST,ASW,COMMERCIAL,TAKEOFF RUN,1
1991,10,WEST,AWP,COMMERCIAL,APPROACH,1
1991,10,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
1991,10,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,10,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,10,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,10,MIDWEST,ACE,COMMERCIAL,APPROACH,1
1991,10,MIDWEST,AGL,COMMERCIAL,APPROACH,1
1991,10,MIDWEST,ACE,BUSINESS,APPROACH,1
1991,10,NORTHEAST,AEA,GOVERNMENT,CLIMB,1
1991,11,SOUTHEAST,ASW,BUSINESS,APPROACH,1
1991,11,SOUTHEAST,ASW,GOVERNMENT,APPROACH,1
1991,11,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
1991,11,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,11,MIDWEST,AGL,GOVERNMENT,APPROACH,1
1991,11,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,11,WEST,AWP,COMMERCIAL,APPROACH,1
1991,11,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,11,SOUTHEAST,ASO,PRIVATE,CLIMB,1
1991,11,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,11,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
1991,11,MIDWEST,AGL,BUSINESS,CLIMB,1
1991,11,SOUTHEAST,ASO,GOVERNMENT,APPROACH,1
1991,11,SOUTHEAST,AEA,PRIVATE,CLIMB,1
1991,11,NORTHEAST,ANE,COMMERCIAL,APPROACH,1
1991,11,SOUTHEAST,AEA,COMMERCIAL,DESCENT,1
1991,11,SOUTHWEST,ASW,BUSINESS,CLIMB,1
1991,11,WEST,ANM,COMMERCIAL,APPROACH,1
1991,11,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,11,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,11,NORTHEAST,AEA,BUSINESS,CLIMB,1
1991,11,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
1991,11,WEST,AAL,COMMERCIAL,APPROACH,1
1991,11,SOUTHWEST,AWP,BUSINESS,CLIMB,1
1991,11,NORTHEAST,AEA,BUSINESS,TAKEOFF RUN,1
1991,11,WEST,AWP,COMMERCIAL,APPROACH,1
1991,11,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,11,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,11,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,11,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,11,NORTHEAST,AEA,BUSINESS,CLIMB,1
1991,11,SOUTHWEST,AWP,GOVERNMENT,TAKEOFF RUN,1
1991,11,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,1
1991,11,SOUTHWEST,AWP,BUSINESS,LANDING ROLL,1
1991,11,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
1991,11,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,11,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,1
1991,11,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
1991,11,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
1991,12,NORTHEAST,AEA,PRIVATE,APPROACH,1
1991,12,NORTHEAST,ANE,COMMERCIAL,TAKEOFF RUN,1
1991,12,SOUTHEAST,ASO,PRIVATE,CLIMB,1
1991,12,WEST,AWP,BUSINESS,APPROACH,1
1991,12,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,12,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
1991,12,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
1991,12,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
1991,12,SOUTHEAST,AEA,COMMERCIAL,APPROACH,1
1991,12,NORTHEAST,ANE,PRIVATE,TAKEOFF RUN,1
1991,12,WEST,ANM,PRIVATE,APPROACH,1
1991,12,WEST,AWP,COMMERCIAL,CLIMB,1
1991,12,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
1991,12,NORTHEAST,AEA,BUSINESS,LANDING ROLL,1
1991,12,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
1991,12,SOUTHEAST,ASO,BUSINESS,APPROACH,1
1991,12,WEST,ANM,COMMERCIAL,APPROACH,1
1991,12,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
1991,12,WEST,AWP,COMMERCIAL,APPROACH,1
1991,12,WEST,AWP,GOVERNMENT,CLIMB,1
1991,12,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
1991,12,SOUTHEAST,ASW,COMMERCIAL,APPROACH,1
1991,12,MIDWEST,AGL,BUSINESS,APPROACH,1
1991,12,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
1991,12,SOUTHEAST,ASW,COMMERCIAL,TAKEOFF RUN,1
1991,12,NORTHEAST,AEA,BUSINESS,APPROACH,1
1991,12,WEST,ANM,COMMERCIAL,CLIMB,1
1991,12,WEST,AWP,COMMERCIAL,CLIMB,1
1991,12,SOUTHEAST,ASO,BUSINESS,TAKEOFF RUN,1
1991,12,SOUTHWEST,ASW,BUSINESS,TAKEOFF RUN,1
1991,12,WEST,ANM,COMMERCIAL,LOCAL,1
1991,12,WEST,ANM,COMMERCIAL,APPROACH,1
1991,5,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,0
1991,10,SOUTHEAST,ASO,SHIPPING,APPROACH,0
1991,12,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
1991,5,WEST,AWP,COMMERCIAL,CLIMB,0
1991,9,SOUTHEAST,AEA,BUSINESS,LANDING ROLL,0
1991,4,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
1991,6,SOUTHEAST,ASO,PRIVATE,CLIMB,0
1991,3,SOUTHEAST,ASO,COMMERCIAL,CLIMB,0
1991,9,MIDWEST,AGL,COMMERCIAL,CLIMB,0
1991,7,SOUTHEAST,ASO,SHIPPING,APPROACH,0
1991,10,MIDWEST,AGL,COMMERCIAL,APPROACH,0
1991,12,WEST,AWP,COMMERCIAL,TAKEOFF RUN,0
1991,9,NORTHEAST,ANE,COMMERCIAL,TAKEOFF RUN,0
1991,8,SOUTHEAST,ASO,BUSINESS,DESCENT,0
1991,8,NORTHEAST,ANE,GOVERNMENT,TAKEOFF RUN,0
1991,12,WEST,ANM,BUSINESS,CLIMB,0
1991,2,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,0
1991,7,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,0
1991,5,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
1991,12,SOUTHEAST,ASW,GOVERNMENT,APPROACH,0
1991,4,WEST,AWP,COMMERCIAL,CLIMB,0
1991,9,SOUTHEAST,ASO,BUSINESS,CLIMB,0
1991,5,SOUTHEAST,ASW,GOVERNMENT,APPROACH,0
1991,8,WEST,AWP,COMMERCIAL,LANDING ROLL,0
1991,7,SOUTHEAST,ASO,BUSINESS,TAKEOFF RUN,0
1991,9,NORTHEAST,AEA,BUSINESS,CLIMB,0
1991,12,SOUTHEAST,ASO,BUSINESS,APPROACH,0
1991,9,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
1991,4,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,0
1991,10,SOUTHEAST,AEA,COMMERCIAL,APPROACH,0
1991,5,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
1991,12,SOUTHEAST,AEA,COMMERCIAL,APPROACH,0
1991,10,NORTHEAST,AEA,PRIVATE,APPROACH,0
1991,5,WEST,AWP,PRIVATE,LANDING ROLL,0
1991,8,SOUTHEAST,ASO,GOVERNMENT,LANDING ROLL,0
1991,8,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
1991,10,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
1991,6,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
1991,9,SOUTHEAST,ASO,BUSINESS,LANDING ROLL,0
1991,6,SOUTHEAST,AEA,BUSINESS,CLIMB,0
1991,6,SOUTHEAST,ASO,GOVERNMENT,TAKEOFF RUN,0
1991,10,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
